ACT EPS,ESZ EPS Est,ID,symbol,fiscalDate,Actual EPS vs ESZ,ESZ EPS Dif,ESZ EPS % Dif,close,Per1d,Per2d,Per3d,Per5d,shortName,refSectorShort,mktCap,Earnings Surprise %
-0.89,-0.832717077384852,155244,ZGNX,2019 Q2,Miss,0.057282922615148,0.0643628343990427,47.48,1.4532434709351394,3.875315922493683,5.265374894692498,5.391743892165124,Gilead,Health Tech,Mid Cap,6.879037811383072
-0.95,-1.0162840072333,157289,ZGNX,2019 Q3,Beat,0.06628400723329997,0.06977263919294734,44.08,-1.5426497277676976,0.09074410163338875,0.6125226860254074,2.7903811252268707,Gilead,Health Tech,Mid Cap,-6.522193280768975
0.03,0.0120567666689402,177465,ZM,2020 Q1,Beat,0.0179432333310598,0.5981077777019934,79.43,18.406143774392536,28.414956565529394,19.438499307566403,27.09303789500188,WT Cloud,Tech Services,Large Cap,148.82292926248547
0.08,0.0234859731977562,177464,ZM,2020 Q2,Beat,0.0565140268022438,0.7064253350280475,92.69,-7.854137447405329,-15.147265077138838,-13.313194519365634,-12.040133779264206,WT Cloud,Tech Services,Large Cap,240.62884823373224
0.09,0.0571186200386697,177463,ZM,2020 Q3,Beat,0.032881379961330295,0.3653486662370033,69.67,-9.946892493182148,-5.35381082244869,-7.320223912731461,-10.305726998708199,WT Cloud,Tech Services,Large Cap,57.56683186510699
-0.07,,171874,ZS,2018 Q1,,,,33.0,-15.454545454545453,-7.9393939393939466,-5.818181818181822,-10.818181818181817,WT Cloud,Tech Services,Mid Cap,
-0.03,,171873,ZS,2018 Q2,,,,33.0,-15.454545454545453,-7.9393939393939466,-5.818181818181822,-10.818181818181817,WT Cloud,Tech Services,Mid Cap,
-0.02,,171872,ZS,2018 Q3,,,,30.65,23.29526916802611,32.23491027732464,34.584013050570974,26.68841761827081,WT Cloud,Tech Services,Mid Cap,
-0.01,,171871,ZS,2018 Q4,,,,44.07,-4.992058089403228,4.4928522804629,3.834808259587019,-3.1540730655774896,WT Cloud,Tech Services,Mid Cap,
0.01,-0.0205813557783835,171870,ZS,2019 Q1,Beat,0.0305813557783835,3.05813557783835,37.21,15.506584251545274,8.546089760816988,9.11045417898415,10.776672937382425,WT Cloud,Tech Services,Mid Cap,-148.58766403767703
0.09,0.00575488941711798,171869,ZS,2019 Q2,Beat,0.08424511058288202,0.9360567842542447,49.68,21.92028985507246,16.807568438003216,15.801127214170684,19.122383252818032,WT Cloud,Tech Services,Mid Cap,1463.8875654551073
0.05,0.0546357330232937,171868,ZS,2019 Q3,Miss,0.004635733023293696,0.09271466046587393,72.99,-5.973421016577618,-8.343608713522388,-1.411152212631872,-0.9042334566378929,WT Cloud,Tech Services,Mid Cap,-8.484800636457596
0.07,0.0370732635233245,171867,ZS,2019 Q4,Beat,0.03292673647667551,0.470381949666793,61.6,-19.366883116883116,-19.49675324675324,-22.922077922077932,-17.792207792207794,WT Cloud,Tech Services,Mid Cap,88.81531688182721
0.03,0.0383480683323097,171974,ZS,2020 Q1,Miss,0.0083480683323097,0.27826894441032335,52.8,-5.587121212121204,-8.88257575757575,-11.553030303030297,-12.632575757575747,WT Cloud,Tech Services,Mid Cap,-21.769201671303314
-0.08,,171888,ZUO,2018 Q1,,,,20.0,3.0000000000000027,3.0000000000000027,-2.2499999999999964,-1.750000000000007,WT Cloud,Tech Services,Small Cap,
-0.14,,171887,ZUO,2018 Q2,,,,20.0,3.0000000000000027,3.0000000000000027,-2.2499999999999964,-1.750000000000007,WT Cloud,Tech Services,Small Cap,
-0.1,,171886,ZUO,2018 Q3,,,,20.0,3.0000000000000027,3.0000000000000027,-2.2499999999999964,-1.750000000000007,WT Cloud,Tech Services,Small Cap,
-0.13,,171885,ZUO,2018 Q4,,,,20.0,3.0000000000000027,3.0000000000000027,-2.2499999999999964,-1.750000000000007,WT Cloud,Tech Services,Small Cap,
-0.32,,171884,ZUO,2019 Q1,,,,22.18,19.02614968440035,26.330027051397664,28.67448151487826,25.338142470694326,WT Cloud,Tech Services,Small Cap,
-0.16,,171883,ZUO,2019 Q2,,,,34.01,-18.906204057630106,-18.08291678917965,-24.022346368715077,-24.93384298735665,WT Cloud,Tech Services,Small Cap,
-0.1,-0.117635702528099,171882,ZUO,2019 Q3,Beat,0.017635702528098998,0.17635702528098998,20.56,-7.44163424124512,-6.371595330739299,-11.964980544747073,-11.770428015564194,WT Cloud,Tech Services,Small Cap,-14.991794284466023
-0.11,-0.108457799019978,171881,ZUO,2019 Q4,Miss,0.0015422009800220016,0.014020008909290923,24.33,-14.056720098643638,-16.193999177969577,-19.93423756678996,-19.810933004521157,WT Cloud,Tech Services,Small Cap,1.4219364526638856
-0.11,-0.119652434851435,171880,ZUO,2020 Q1,Beat,0.009652434851434993,0.08774940774031813,19.9,-29.698492462311556,-33.36683417085426,-28.14070351758793,-26.783919597989946,WT Cloud,Tech Services,Small Cap,-8.0670609531848
-0.09,-0.116422047588752,171879,ZUO,2020 Q2,Beat,0.02642204758875201,0.293578306541689,13.93,6.819813352476678,8.04020100502514,3.3022254127781814,7.178750897343855,WT Cloud,Tech Services,Small Cap,-22.695054876620077
-0.06,-0.0734246236931128,172007,ZUO,2020 Q3,Beat,0.0134246236931128,0.22374372821854668,15.1,-1.3245033112582738,2.384105960264904,-4.039735099337749,-6.2251655629139035,WT Cloud,Tech Services,Small Cap,-18.283544426761598
,1.43855240046896,160085,MS,2020 Q1,,,,,,,,,,Finance,Large Cap,
-0.16,,171901,OKTA,2018 Q2,,,,,,,,,,Tech Services,Large Cap,
,,175105,AMZN,2020 Q4,,,,,,,,,,Retail,Mega Cap,
,0.480246487155022,158548,PFPT,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,,175710,JCOM,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,0.201263492032646,172107,ALTR,2020 Q1,,,,,,,,,,Tech Services,Mid Cap,
0.61,0.612601167240579,131012,CSCO,2018 Q1,Miss,0.0026011672405790165,0.004264208591113142,,,,,,,E Technology,Mega Cap,-0.42461023250997065
,0.195394782672418,161690,RNG,2020 Q1,,,,,,,,,,Tech Services,Large Cap,
,1.16119361677565,158660,CRUS,2020 Q3,,,,,,,,,,E Technology,Mid Cap,
,0.85844968312783,170239,XOM,2020 Q2,,,,,,,,,,Energy Min,Mega Cap,
,,160423,MMM,2020 Q1,,,,,,,,,,Producers,Large Cap,
,,160060,PM,2020 Q1,,,,,,,,,,Non-Durables,Large Cap,
,2.40040439148364,170945,ANET,2020 Q2,,,,,,,,,,E Technology,Large Cap,
,6.47829644985569,174967,BA,2020 Q4,,,,,,,,,,E Technology,Large Cap,
,,175895,W,2020 Q4,,,,,,,,,,Retail,Mid Cap,
,2.74162771391883,172594,CAT,2020 Q3,,,,,,,,,,Producers,Large Cap,
,,161178,AGN,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
,,174686,KMI,2020 Q4,,,,,,,,,,Industrials,Large Cap,
,1.12206329459489,158312,VRTX,2019 Q4,,,,,,,,,,Health Tech,Large Cap,
,1.04380627263174,158042,TXN,2019 Q4,,,,,,,,,,E Technology,Large Cap,
,,176008,DOOR,2020 Q4,,,,,,,,,,Producers,Small Cap,
,,159551,STKL,2019 Q4,,,,,,,,,,Non-Durables,Micro Cap,
,1.41103196289199,169787,NFLX,2020 Q2,,,,,,,,,,Con Services,Large Cap,
,,176279,APPF,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,1.30950576734032,173427,XPO,2020 Q3,,,,,,,,,,Transports,Mid Cap,
,3.35376973326915,173414,AAPL,2020 Q4,,,,,,,,,,E Technology,Mega Cap,
1.79,1.68633852440872,131396,ACN,2018 Q1,Beat,0.10366147559128014,0.05791143887781013,,,,,,,Tech Services,Large Cap,6.147133217372645
,,172611,MRK,2020 Q3,,,,,,,,,,Health Tech,Mega Cap,
,,173094,RP,2020 Q3,,,,,,,,,,Tech Services,Mid Cap,
,,174790,ABBV,2020 Q4,,,,,,,,,,Health Tech,Large Cap,
,0.483039144412966,175542,HUBS,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,1.00273921986628,160460,COP,2020 Q1,,,,,,,,,,Energy Min,Large Cap,
,,173744,STML,2020 Q3,,,,,,,,,,Health Tech,Small Cap,
,0.391624178048213,157877,SLB,2019 Q4,,,,,,,,,,Industrials,Large Cap,
,0.173532711759049,173391,GE,2020 Q3,,,,,,,,,,E Technology,Large Cap,
,0.861245564876416,160448,XOM,2020 Q1,,,,,,,,,,Energy Min,Mega Cap,
,,173965,COLL,2020 Q3,,,,,,,,,,Health Tech,Small Cap,
,,160126,USB,2020 Q1,,,,,,,,,,Finance,Large Cap,
,0.300286105229177,158365,PCTY,2020 Q2,,,,,,,,,,Tech Services,Mid Cap,
-0.16,,177482,PD,2019 Q1,,,,,,,,,,Tech Services,Small Cap,
,1.69905870988186,159757,TGT,2019 Q4,,,,,,,,,,Retail,Large Cap,
,0.0081320244418857,160956,QTWO,2020 Q1,,,,,,,,,,Tech Services,Mid Cap,
,0.0470544625759794,159441,BOX,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
0.3,0.325712687375052,149015,F,2018 Q4,Miss,0.025712687375052,0.08570895791684001,,,,,,,Durables,Large Cap,-7.894284862610933
,2.26728478661451,160464,ABBV,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
,1.70699854306902,172319,NFLX,2020 Q3,,,,,,,,,,Con Services,Large Cap,
,,161204,EXC,2020 Q1,,,,,,,,,,Utilities,Large Cap,
,,174996,APTV,2020 Q4,,,,,,,,,,Producers,Large Cap,
0.0,,177467,ZM,2019 Q3,,,,,,,,,,Tech Services,Large Cap,
,1.4141047328238,157822,WBA,2020 Q1,,,,,,,,,,Retail,Large Cap,
,13.2906353081819,160137,GOOGL,2020 Q1,,,,,,,,,,Tech Services,Mega Cap,
-0.3,,162092,DOCU,2018 Q1,,,,,,,,,,Tech Services,Large Cap,
,2.12323785786842,159892,FDX,2020 Q3,,,,,,,,,,Transports,Large Cap,
,0.774842921696455,172317,BAC,2020 Q3,,,,,,,,,,Finance,Mega Cap,
,,171079,MNTA,2020 Q2,,,,,,,,,,Health Tech,Mid Cap,
0.12,0.100645334111991,131369,TEAM,2018 Q1,Beat,0.019354665888008993,0.16128888240007494,,,,,,,Tech Services,Large Cap,19.2305644953918
,1.37676421139296,159174,MGA,2019 Q4,,,,,,,,,,Producers,Large Cap,
,6.13345863406179,172693,BA,2020 Q3,,,,,,,,,,E Technology,Large Cap,
,1.91462978491593,157918,UTX,2019 Q4,,,,,,,,,,Producers,Large Cap,
-0.06,,181085,PLAN,2018 Q1,,,,,,,,,,Tech Services,Mid Cap,
,0.854397515876323,158191,COP,2019 Q4,,,,,,,,,,Energy Min,Large Cap,
,,174808,CL,2020 Q4,,,,,,,,,,Non-Durables,Large Cap,
,2.2741122371517,169779,HON,2020 Q2,,,,,,,,,,Producers,Large Cap,
,,170965,BLUE,2020 Q2,,,,,,,,,,Health Tech,Mid Cap,
,-0.16093498250919,183466,SMAR,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,0.0404492964406838,161596,TWLO,2020 Q1,,,,,,,,,,Tech Services,Large Cap,
,,176348,RP,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,,173327,MIC,2020 Q3,,,,,,,,,,Finance,Mid Cap,
,0.1142333851484,158759,QTWO,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,2.45224749425484,171588,LOW,2020 Q2,,,,,,,,,,Retail,Large Cap,
,-0.160078059941455,160927,INST,2020 Q1,,,,,,,,,,Tech Services,Small Cap,
,,174712,USB,2020 Q4,,,,,,,,,,Finance,Large Cap,
,,175716,DUK,2020 Q4,,,,,,,,,,Utilities,Large Cap,
,,174798,STLD,2020 Q4,,,,,,,,,,Non-Energy Minerals,Mid Cap,
,,174713,WFC,2020 Q4,,,,,,,,,,Finance,Mega Cap,
,2.71946587929433,160589,CHTR,2020 Q1,,,,,,,,,,Con Services,Large Cap,
,,169948,WIX,2020 Q2,,,,,,,,,,Tech Services,Mid Cap,
,,171244,TLND,2020 Q2,,,,,,,,,,Tech Services,Small Cap,
,0.12784990997561,161061,SHOP,2020 Q1,,,,,,,,,,Tech Services,Large Cap,
,,175855,MNTA,2020 Q4,,,,,,,,,,Health Tech,Mid Cap,
,0.0501552535199649,174070,TWLO,2020 Q3,,,,,,,,,,Tech Services,Large Cap,
,,172677,VRTX,2020 Q3,,,,,,,,,,Health Tech,Large Cap,
,2.18758369672791,160097,AXP,2020 Q1,,,,,,,,,,Finance,Large Cap,
0.89,0.91117842993137,153851,T,2019 Q2,Miss,0.02117842993136998,0.02379598868693256,,,,,,,Comms,Mega Cap,-2.3242900880528023
,,172505,CL,2020 Q3,,,,,,,,,,Non-Durables,Large Cap,
,,173876,KAR,2020 Q3,,,,,,,,,,Com Services,Mid Cap,
,0.41571978127138,170553,HUBS,2020 Q2,,,,,,,,,,Tech Services,Mid Cap,
,,161486,KAR,2020 Q1,,,,,,,,,,Com Services,Mid Cap,
,1.27231046516088,158586,PM,2019 Q4,,,,,,,,,,Non-Durables,Large Cap,
,,160292,COF,2020 Q1,,,,,,,,,,Finance,Large Cap,
,2.0351530384772,161917,COST,2020 Q3,,,,,,,,,,Retail,Large Cap,
,,175866,TTD,2020 Q4,,,,,,,,,,Com Services,Large Cap,
,-0.085982535731862,175920,INST,2020 Q4,,,,,,,,,,Tech Services,Small Cap,
,,158345,JCOM,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,,183480,PS,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,0.891398886368539,172292,PYPL,2020 Q3,,,,,,,,,,Tech Services,Large Cap,
,1.68196080681489,158483,NVDA,2020 Q4,,,,,,,,,,E Technology,Large Cap,
-0.04,-0.0759050021869194,171896,OKTA,2019 Q3,Beat,0.035905002186919395,0.8976250546729848,,,,,,,Tech Services,Large Cap,-47.302550757460956
,,159665,ZGNX,2019 Q4,,,,,,,,,,Health Tech,Mid Cap,
,,172281,USB,2020 Q3,,,,,,,,,,Finance,Large Cap,
,,161426,STKL,2020 Q1,,,,,,,,,,Non-Durables,Micro Cap,
,0.119361205670962,158453,ZEN,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,,176239,TWOU,2020 Q4,,,,,,,,,,Tech Services,Small Cap,
,3.87612765523502,160087,LRCX,2020 Q3,,,,,,,,,,E Technology,Large Cap,
,0.383338550276797,171351,PCTY,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,-0.346152983481216,159781,STML,2019 Q4,,,,,,,,,,Health Tech,Small Cap,
,0.0403079813352627,171977,ZS,2020 Q2,,,,,,,,,,Tech Services,Mid Cap,
0.01,0.0123617276229948,142866,MIME,2018 Q1,Miss,0.002361727622994799,0.2361727622994799,,,,,,,Tech Services,Mid Cap,-19.10515823533926
,0.270258639420426,173804,HUBS,2020 Q3,,,,,,,,,,Tech Services,Mid Cap,
,,170103,VRTX,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,2.17443426748935,158012,MMM,2019 Q4,,,,,,,,,,Producers,Large Cap,
,1.06300740085343,157856,MS,2019 Q4,,,,,,,,,,Finance,Large Cap,
,0.930629719310587,170313,NOW,2020 Q2,,,,,,,,,,Tech Services,Large Cap,
,,170294,STLD,2020 Q2,,,,,,,,,,Non-Energy Minerals,Mid Cap,
,,170989,PFE,2020 Q2,,,,,,,,,,Health Tech,Mega Cap,
-0.109,,177483,PD,2018 Q4,,,,,,,,,,Tech Services,Small Cap,
0.0,,177471,ZM,2018 Q3,,,,,,,,,,Tech Services,Large Cap,
,8.49814829331514,160445,BIIB,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
-0.18,,181080,PLAN,2019 Q2,,,,,,,,,,Tech Services,Mid Cap,
,1.06126078310928,160597,TXN,2020 Q1,,,,,,,,,,E Technology,Large Cap,
,0.432135967764199,169796,SLB,2020 Q2,,,,,,,,,,Industrials,Large Cap,
,0.520028740930733,172417,PFPT,2020 Q3,,,,,,,,,,Tech Services,Mid Cap,
,,172874,APTV,2020 Q3,,,,,,,,,,Producers,Large Cap,
,,173791,DBX,2020 Q3,,,,,,,,,,Tech Services,Mid Cap,
,,176257,GTT,2020 Q4,,,,,,,,,,Comms,Small Cap,
,2.34831145393918,161823,HD,2020 Q1,,,,,,,,,,Retail,Mega Cap,
,0.885387047995866,159014,DUK,2019 Q4,,,,,,,,,,Utilities,Large Cap,
,,160105,WBC,2020 Q1,,,,,,,,,,Producers,Mid Cap,
,,175041,MCD,2020 Q4,,,,,,,,,,Con Services,Large Cap,
,,175115,GD,2020 Q4,,,,,,,,,,E Technology,Large Cap,
,1.05835639444143,158478,BMY,2019 Q4,,,,,,,,,,Health Tech,Large Cap,
,2.97547787077361,170886,CAT,2020 Q2,,,,,,,,,,Producers,Large Cap,
,1.45058668414195,161871,LOW,2020 Q1,,,,,,,,,,Retail,Large Cap,
-0.098,,177484,PD,2018 Q3,,,,,,,,,,Tech Services,Small Cap,
,2.28986730267724,169844,FB,2020 Q2,,,,,,,,,,Tech Services,Mega Cap,
,,174714,AXP,2020 Q4,,,,,,,,,,Finance,Large Cap,
,0.946656762395698,170571,PAYC,2020 Q2,,,,,,,,,,Tech Services,Large Cap,
,1.6295736180037,159936,WBA,2020 Q2,,,,,,,,,,Retail,Large Cap,
,0.56571440120137,158722,QLYS,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,1.89785179726723,158031,JNJ,2019 Q4,,,,,,,,,,Health Tech,Mega Cap,
,1.49968586598292,158124,V,2020 Q1,,,,,,,,,,Finance,Mega Cap,
,,172350,COF,2020 Q3,,,,,,,,,,Finance,Large Cap,
,,175874,DBX,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
-0.096,,177480,PD,2019 Q3,,,,,,,,,,Tech Services,Small Cap,
,1.93347369077504,171615,TGT,2020 Q2,,,,,,,,,,Retail,Large Cap,
,0.0582931617450249,172106,ALTR,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,2.31994909447247,169775,AXP,2020 Q2,,,,,,,,,,Finance,Large Cap,
,-0.133409285929561,170458,INST,2020 Q2,,,,,,,,,,Tech Services,Small Cap,
,1.24128099205664,162073,ORCL,2020 Q4,,,,,,,,,,Tech Services,Large Cap,
,1.51952448815724,160243,BMY,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
,,169884,AGN,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,2.3388819376798,175122,MA,2020 Q4,,,,,,,,,,Finance,Mega Cap,
,3.76532664212913,160134,AMGN,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
,,174896,IPHI,2020 Q4,,,,,,,,,,E Technology,Mid Cap,
,,172248,BLK,2020 Q3,,,,,,,,,,Finance,Large Cap,
,,172191,PEP,2020 Q3,,,,,,,,,,Non-Durables,Large Cap,
,,174680,C,2020 Q4,,,,,,,,,,Finance,Large Cap,
,0.954413869543705,174883,PYPL,2020 Q4,,,,,,,,,,Tech Services,Large Cap,
,-0.141346155189517,158758,TLND,2019 Q4,,,,,,,,,,Tech Services,Small Cap,
,,175125,RTN,2020 Q4,,,,,,,,,,E Technology,Large Cap,
,,171373,MGA,2020 Q2,,,,,,,,,,Producers,Large Cap,
0.62,0.629753157653881,128933,ORCL,2018 Q1,Miss,0.009753157653880962,0.015730899441743485,,,,,,,Tech Services,Large Cap,-1.5487270743057395
0.29,0.17312247170305,124465,WDAY,2018 Q1,Beat,0.11687752829694997,0.4030259596446551,,,,,,,Tech Services,Large Cap,67.51147158840551
,,176327,ALTR,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
0.9,0.943891218998533,146986,T,2018 Q3,Miss,0.04389121899853299,0.0487680211094811,,,,,,,Comms,Mega Cap,-4.65002937998528
,,160115,ABT,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
,,175431,GILD,2020 Q4,,,,,,,,,,Health Tech,Large Cap,
,,173932,TLND,2020 Q3,,,,,,,,,,Tech Services,Small Cap,
,8.43487021473828,157913,BIIB,2019 Q4,,,,,,,,,,Health Tech,Large Cap,
,,172249,WBC,2020 Q3,,,,,,,,,,Producers,Mid Cap,
,0.964473411024659,159898,ORCL,2020 Q3,,,,,,,,,,Tech Services,Large Cap,
0.33,0.328134131799602,128210,CRM,2018 Q2,Beat,0.0018658682003980243,0.005654146061812195,,,,,,,Tech Services,Large Cap,0.568629721682701
,,161595,TLND,2020 Q1,,,,,,,,,,Tech Services,Small Cap,
,0.129735991286759,170521,ZEN,2020 Q2,,,,,,,,,,Tech Services,Mid Cap,
,2.43276135594927,158914,ANET,2019 Q4,,,,,,,,,,E Technology,Large Cap,
,,171193,STML,2020 Q2,,,,,,,,,,Health Tech,Small Cap,
,,174880,MMM,2020 Q4,,,,,,,,,,Producers,Large Cap,
-0.13,,162052,YEXT,2018 Q2,,,,,,,,,,Tech Services,Small Cap,
,2.45030430304847,158643,LII,2019 Q4,,,,,,,,,,Producers,Mid Cap,
,,174793,COF,2020 Q4,,,,,,,,,,Finance,Large Cap,
,-0.0805175783563208,173061,INST,2020 Q3,,,,,,,,,,Tech Services,Small Cap,
,1.73940657955186,160836,GILD,2020 Q1,,,,,,,,,,Health Tech,Large Cap,
1.31,1.29273479163687,131438,CTAS,2018 Q2,Beat,0.017265208363129947,0.013179548368801485,,,,,,,Con Services,Large Cap,1.3355568732909722
-0.18,,181082,PLAN,2018 Q4,,,,,,,,,,Tech Services,Mid Cap,
,0.911738141889799,173202,PAYC,2020 Q3,,,,,,,,,,Tech Services,Large Cap,
,,173789,LLY,2020 Q3,,,,,,,,,,Health Tech,Large Cap,
,-0.0625150312548773,181074,PLAN,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,2.13980014972359,170088,UPS,2020 Q2,,,,,,,,,,Transports,Large Cap,
,7.43321987552176,157835,BLK,2019 Q4,,,,,,,,,,Finance,Large Cap,
,,175056,VZ,2020 Q4,,,,,,,,,,Comms,Mega Cap,
,,161390,ZGNX,2020 Q1,,,,,,,,,,Health Tech,Mid Cap,
,14.1076532486868,172719,GOOGL,2020 Q3,,,,,,,,,,Tech Services,Mega Cap,
,,158517,MTD,2019 Q4,,,,,,,,,,Health Tech,Large Cap,
,-0.0598895908538626,173116,VRNS,2020 Q3,,,,,,,,,,Tech Services,Mid Cap,
,,169793,UNP,2020 Q2,,,,,,,,,,Transports,Large Cap,
,-2.45586008979298,159146,W,2019 Q4,,,,,,,,,,Retail,Mid Cap,
,6.43364033998893,169841,AMZN,2020 Q2,,,,,,,,,,Retail,Mega Cap,
,2.57520635818557,173392,ANET,2020 Q3,,,,,,,,,,E Technology,Large Cap,
,,171170,STKL,2020 Q2,,,,,,,,,,Non-Durables,Micro Cap,
,0.745556205949572,158745,CSCO,2020 Q2,,,,,,,,,,E Technology,Mega Cap,
,2.71239813631193,162181,JPM,2020 Q2,,,,,,,,,,Finance,Mega Cap,
,,169937,MTD,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,1.17567991266184,172213,WFC,2020 Q3,,,,,,,,,,Finance,Mega Cap,
,,174919,DHR,2020 Q4,,,,,,,,,,Health Tech,Large Cap,
,,175303,PM,2020 Q4,,,,,,,,,,Non-Durables,Large Cap,
,-0.7877611747104,159787,QURE,2019 Q4,,,,,,,,,,Health Tech,Mid Cap,
,,174788,ASML,2020 Q4,,,,,,,,,,Producers,Large Cap,
,2.24884276926171,157901,ABBV,2019 Q4,,,,,,,,,,Health Tech,Large Cap,
,0.237885769953764,159383,SQ,2019 Q4,,,,,,,,,,Tech Services,Large Cap,
,,172595,CHTR,2020 Q3,,,,,,,,,,Con Services,Large Cap,
,,171128,QURE,2020 Q2,,,,,,,,,,Health Tech,Mid Cap,
,0.540237936489874,159323,VEEV,2020 Q4,,,,,,,,,,Tech Services,Large Cap,
,,174901,MO,2020 Q4,,,,,,,,,,Non-Durables,Large Cap,
,2.2619761174419,159827,ADBE,2020 Q1,,,,,,,,,,Tech Services,Large Cap,
,2.01745741557589,157868,AXP,2019 Q4,,,,,,,,,,Finance,Large Cap,
,,169915,MDLZ,2020 Q2,,,,,,,,,,Non-Durables,Large Cap,
,0.156150753784989,157970,GE,2019 Q4,,,,,,,,,,E Technology,Large Cap,
-0.25,,181081,PLAN,2019 Q1,,,,,,,,,,Tech Services,Mid Cap,
,0.248879721411952,160123,KMI,2020 Q1,,,,,,,,,,Industrials,Large Cap,
-0.06,-0.0747588620686938,130827,NEWR,2018 Q2,Beat,0.014758862068693798,0.24598103447822997,,,,,,,Tech Services,Mid Cap,-19.741956552431603
,0.76499337184239,169823,BAC,2020 Q2,,,,,,,,,,Finance,Mega Cap,
,-3.56591694358962,158980,BLUE,2019 Q4,,,,,,,,,,Health Tech,Mid Cap,
,,175190,EXC,2020 Q4,,,,,,,,,,Utilities,Large Cap,
,,161143,SO,2020 Q1,,,,,,,,,,Utilities,Large Cap,
,,161042,EMR,2020 Q2,,,,,,,,,,Producers,Large Cap,
,2.33997961489927,172251,AXP,2020 Q3,,,,,,,,,,Finance,Large Cap,
,0.950980244862482,158022,ABT,2019 Q4,,,,,,,,,,Health Tech,Large Cap,
,1.18048463184133,158776,VMC,2019 Q4,,,,,,,,,,Non-Energy Minerals,Large Cap,
,0.866950372366033,171555,CSCO,2020 Q4,,,,,,,,,,E Technology,Mega Cap,
,7.46910211697833,169771,BLK,2020 Q2,,,,,,,,,,Finance,Large Cap,
,,174709,BK,2020 Q4,,,,,,,,,,Finance,Large Cap,
,,159326,RP,2019 Q4,,,,,,,,,,Tech Services,Mid Cap,
,0.777607436849181,157902,CMCSA,2019 Q4,,,,,,,,,,Con Services,Mega Cap,
,1.93573037551746,172143,ACN,2020 Q4,,,,,,,,,,Tech Services,Large Cap,
0.91,0.872878542067639,135968,T,2018 Q2,Beat,0.03712145793236099,0.040792810914682405,,,,,,,Comms,Mega Cap,4.2527632589557305
,0.893547895221324,158111,T,2019 Q4,,,,,,,,,,Comms,Mega Cap,
,,175961,WIX,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,-0.114268906673129,159478,GTT,2019 Q4,,,,,,,,,,Comms,Small Cap,
,,160708,BLUE,2020 Q1,,,,,,,,,,Health Tech,Mid Cap,
,8.59904164279795,170174,BIIB,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,1.58143636477348,158075,CVX,2019 Q4,,,,,,,,,,Energy Min,Mega Cap,
,3.99135889825201,169901,AMGN,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,1.4096201892705,171349,DIS,2020 Q3,,,,,,,,,,Con Services,Mega Cap,
3.18,2.90211739537793,131389,FDX,2018 Q2,Beat,0.27788260462207015,0.08738446686228621,,,,,,,Transports,Large Cap,9.575167602270023
0.23,0.222321172405591,128350,VEEV,2018 Q2,Beat,0.007678827594409021,0.033386206932213135,,,,,,,Tech Services,Large Cap,3.4539344639655702
,0.260312620260068,157891,KMI,2019 Q4,,,,,,,,,,Industrials,Large Cap,
,1.98287925535075,158280,MCD,2019 Q4,,,,,,,,,,Con Services,Large Cap,
,1.62939056694779,161895,TGT,2020 Q1,,,,,,,,,,Retail,Large Cap,
,1.34367588218408,169781,DHR,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,0.7242476172734,158171,XOM,2019 Q4,,,,,,,,,,Energy Min,Mega Cap,
,,175493,LOGM,2020 Q4,,,,,,,,,,Tech Services,Mid Cap,
,,170258,LLY,2020 Q2,,,,,,,,,,Health Tech,Large Cap,
,,175652,KO,2020 Q4,,,,,,,,,,Non-Durables,Mega Cap,
,,161536,JCOM,2020 Q1,,,,,,,,,,Tech Services,Mid Cap,
-0.1,,162090,DOCU,2018 Q3,,,,,,,,,,Tech Services,Large Cap,
,,170230,CVX,2020 Q2,,,,,,,,,,Energy Min,Mega Cap,
